Final_ID,Raw_ID,Candidate_ID,Requirement_Text,Predicted_Requirement_Type,Confidence_Score,Probability_Functional_Requirement,Probability_Operability,Probability_Performance,Probability_Security,Probability_Usability,Human_Decision,Hierarchy_ID
262,716,CAND_716,Pressure cycling test shall be performed in conformance with ECSS‐E‐ST‐32‐02 clause 5.4.5.,Functional Requirement,0.5820650613382521,0.5820650613382521,0.1977947937276469,0.03735459438508023,0.051838601004977766,0.130946949544043,Not Reviewed,4
263,717,CAND_717,The influence of temperature on test validity shall be taken into account by applying ECSS‐E‐ST‐32‐02 requirement 5.4.1c.,Functional Requirement,0.7600690885332256,0.7600690885332256,0.06737119078306501,0.029420775563496804,0.06925759761723363,0.07388134750297902,Not Reviewed,4
264,720,CAND_720,"After burst pressure, no space segment equipment or any of its parts shall be used for further qualification activities or as flight hardware.",Operability,0.6718568089525638,0.24508369388773005,0.6718568089525638,0.014882955380441326,0.01468528563186731,0.05349125614739764,Not Reviewed,4
265,722,CAND_722,Burst test shall be performed in conformance with ECSS‐E‐ST‐32‐02 clause 5.4.7.,Functional Requirement,0.5820650613382521,0.5820650613382521,0.1977947937276469,0.03735459438508023,0.051838601004977766,0.130946949544043,Not Reviewed,4
266,724,CAND_724,Both thermal vacuum and thermal ambient tests shall be performed for space segment equipment that operate under a non‐vacuum environment after having been exposed to vacuum.,Operability,0.6324601379680024,0.319108883570027,0.6324601379680024,0.007651822824621113,0.010115907940365303,0.03066324769698432,Not Reviewed,4
267,726,CAND_726,"Thermal balance phase(s), if required, shall be included in the thermal vacuum or thermal ambient test at a pressure value corresponding to the type of mission.",Functional Requirement,0.8165746911441134,0.8165746911441134,0.10007962039577281,0.01639826877197511,0.04875519881133185,0.018192220876806747,Not Reviewed,4
268,729,CAND_729,All space segment equipment temperatures shall refer to the temperature reference point.,Functional Requirement,0.7996907722428822,0.7996907722428822,0.08768482284276394,0.01566643362248448,0.03957590148530847,0.05738206980656091,Not Reviewed,4
269,730,CAND_730,The space segment equipment temperatures shall be defined for the following conditions: 1.,Functional Requirement,0.5471622398407008,0.5471622398407008,0.38190956545933663,0.018675899539065684,0.03213390283475159,0.02011839232614535,Not Reviewed,4
270,731,CAND_731,minimum and maximum operating qualification and acceptance; 73 ECSS‐E‐ST‐10‐03C 1 June 2012 2.,Operability,0.5243797333479638,0.06210534361998611,0.5243797333479638,0.3565053839121634,0.023857292270485185,0.033152246849401365,Not Reviewed,4
271,732,CAND_732,"minimum and maximum non‐operating qualification, and acceptance; minimum switch ON and maximum (as relevant).",Operability,0.507112586660937,0.11135660034481727,0.507112586660937,0.28409553487917927,0.04856440787496954,0.04887087024009705,Not Reviewed,4
272,733,CAND_733,The test level shall take into account the test tolerances as specified in Table 4‐1.,Functional Requirement,0.8538959971615292,0.8538959971615292,0.056974992693027214,0.027202095124575137,0.04047252725905328,0.021454387761815113,Not Reviewed,4
273,734,CAND_734,The temperature rate of change shall be lower than 20 K per minute.,Functional Requirement,0.7866200113574834,0.7866200113574834,0.06390025640439216,0.10169022023978665,0.015402249434034624,0.032387262564303146,Not Reviewed,4
274,735,CAND_735,Functional test shall only start after a dwell time greater or equal to 2 hours.,Functional Requirement,0.5340629914612783,0.5340629914612783,0.07680656442182461,0.28865893353522193,0.027976311177043616,0.07249519940463153,Not Reviewed,4
275,736,CAND_736,"Test profile, test configuration, number of cycles, extreme temperatures, temperature rate of change, stability criteria, dwell time duration, tests to be performed and success criteria shall be defined in the test specification.",Functional Requirement,0.7018715458525084,0.7018715458525084,0.061797816886041176,0.18009189891783522,0.012515008665045176,0.04372372967857008,Not Reviewed,4
276,737,CAND_737,The test profile shall include a non operating cycle.,Functional Requirement,0.6237108581918992,0.6237108581918992,0.338267613797689,0.019154339839042488,0.009789432509666438,0.009077755661702876,Not Reviewed,4
277,738,CAND_738,The space segment equipment shall be subjected to functional test before and after the thermal test.,Functional Requirement,0.6929620574583132,0.6929620574583132,0.23006328724527,0.016597535475253257,0.033827475154893524,0.026549644666270033,Not Reviewed,4
278,739,CAND_739,Functional tests shall be performed as a minimum at hot and cold operating temperatures.,Operability,0.633418123598822,0.17225559150210362,0.633418123598822,0.050336822252073324,0.07150766132411888,0.07248180132288214,Not Reviewed,4
279,741,CAND_741,Cold (and as applicable Hot) switch on capabilities shall be demonstrated.,Functional Requirement,0.5659983811207386,0.5659983811207386,0.03573698023885917,0.031989485292883,0.3161764554089265,0.05009869793859264,Not Reviewed,4
280,742,CAND_742,"In case of internal redundancy, thermal tests shall be performed on both chains taking into account the type of redundancy (e.g.",Functional Requirement,0.8672262339351835,0.8672262339351835,0.01972605746335581,0.0184104734635921,0.015527778720678212,0.07910945641719021,Not Reviewed,4
281,745,CAND_745,The space segment equipment operative configuration during the test shall be the most severe one in the power time domain and from the power consumption point of view.,Functional Requirement,0.8532652029145613,0.8532652029145613,0.03699070690021219,0.07980101461669456,0.008629687625190865,0.021313387943341096,Not Reviewed,4
282,746,CAND_746,Monitoring for corona shall be conducted during chamber pressure reduction for space segment equipment that are critical with regard to corona effect.,Functional Requirement,0.7777127690490625,0.7777127690490625,0.14418273648841387,0.01590524960073781,0.020826020821688638,0.04137322404009734,Not Reviewed,4
283,748,CAND_748,"Test methods and test set‐up shall be defined according to the thermal environment characteristics, the TCS thermal design and the space segment equipment itself.",Functional Requirement,0.5652621636969506,0.5652621636969506,0.3973524624348354,0.011063206517374562,0.01404074405362149,0.01228142329721798,Not Reviewed,4
284,749,CAND_749,The test set‐up shall ensure appropriate orientation for space segment equipment containing two phases heat transport equipment (e.g.,Functional Requirement,0.5615785228792562,0.5615785228792562,0.023107440204973205,0.015036650212048105,0.38608138677070236,0.014195999933020037,Not Reviewed,4
285,753,CAND_753,Thermal vacuum testing shall be performed for space segment equipment whose operation occurs in space vacuum environment at any time of its lifetime.,Functional Requirement,0.6448855431767788,0.6448855431767788,0.27802552782859946,0.04090802534226819,0.013602314153732298,0.02257858949862122,Not Reviewed,4
286,755,CAND_755,Space segment equipment shall be tested at a pressure of 10‐5 hPa or less.,Functional Requirement,0.7746031827017449,0.7746031827017449,0.11659989466711385,0.04562555400722047,0.01832552616453261,0.044845842459388316,Not Reviewed,4
287,756,CAND_756,Conditions and test set‐up shall be such as to avoid contamination of the equipment.,Functional Requirement,0.7010260665216352,0.7010260665216352,0.136795637870768,0.12027936570686473,0.015765241174979135,0.026133688725752946,Not Reviewed,4
288,757,CAND_757,In line with requirement 5.5.4.2c the test profile should start with a maximum non‐operating temperature.,Functional Requirement,0.45507108760060044,0.45507108760060044,0.4328768929732404,0.03619043299049138,0.014318524761228075,0.0615430616744397,Not Reviewed,4
289,758,CAND_758,"For solar array, continuity and insulation resistance shall be monitored during the test as per ECSS‐E‐ST‐20‐08 requirements 5.5.3.11.2 f and g.",Functional Requirement,0.6415295657169016,0.6415295657169016,0.2896083445884793,0.019010767087374474,0.021985042820940794,0.02786627978630383,Not Reviewed,4
290,760,CAND_760,Test approach with thermal ambient test without vacuum test shall be selected only for space segment equipment that operates under a non‐ vacuum environment during their entire lifetime.,Functional Requirement,0.5511658559382778,0.5511658559382778,0.4164136531943405,0.008259327032947957,0.010460187035065991,0.013700976799367787,Not Reviewed,1
291,762,CAND_762,Pressure value for the thermal ambient test shall be as per type of mission.,Functional Requirement,0.7368660411636794,0.7368660411636794,0.18845501956932914,0.020037845482459297,0.027818920236017314,0.026822173548514898,Not Reviewed,4
292,765,CAND_765,Climatic conditions shall be such as to avoid condensation on the item under test.,Functional Requirement,0.5348552654779224,0.5348552654779224,0.24059526113019647,0.10134846103466484,0.032660895165195866,0.09054011719202035,Not Reviewed,4
293,766,CAND_766,The space segment equipment shall be mounted in a temperature chamber or in a vacuum chamber if the ambient pressure is different from the atmospheric pressure.,Functional Requirement,0.8420859583911554,0.8420859583911554,0.09753535606697687,0.012343323225162491,0.029356025189463376,0.01867933712724177,Not Reviewed,4
294,768,CAND_768,The EMC test shall be performed in conformance with ECSS‐E‐ST‐20‐07 clause 5.,Functional Requirement,0.726474659318732,0.726474659318732,0.11342528224719965,0.027634487621428068,0.038807258528138676,0.0936583122845016,Not Reviewed,4
295,769,CAND_769,"For acceptance stage, the space segment equipment shall be subjected to the following tests, as per ECSS‐E‐ST‐20‐07: 1.",Functional Requirement,0.777958516610225,0.777958516610225,0.1498588279671504,0.013143036049669387,0.01850671097382527,0.04053290839913012,Not Reviewed,4
296,770,CAND_770,"bonding verification; power lines isolation; inrush current; conducted emission time domain (ripple and spikes) on power lines in the operating mode, which produces maximum emissions; conducted emission frequency domain on power lines in the operating mode, which produces maximum emissions.",Performance,0.36636467807679207,0.2576517036633881,0.3464600655151889,0.36636467807679207,0.008741681452620099,0.02078187129201086,Not Reviewed,4
297,771,CAND_771,For RF space segment equipment sniff or spray test shall be performed at one or several frequencies used by the space segment equipment under test or in mission critical receive bands.,Functional Requirement,0.5459991765975213,0.5459991765975213,0.38033423932603705,0.008036034408585482,0.01618314939812399,0.049447400269732315,Not Reviewed,4
298,774,CAND_774,The magnetic test shall be performed in conformance with ECSS‐E‐ST‐20‐07 clause 4.2.5 and 5.4.5.,Functional Requirement,0.726474659318732,0.726474659318732,0.11342528224719965,0.027634487621428068,0.038807258528138676,0.0936583122845016,Not Reviewed,4
299,776,CAND_776,The ESD test on space segment equipment shall be performed in conformance with ECSS‐E‐ST‐20‐07 clause 5.4.12.,Functional Requirement,0.7835167491568003,0.7835167491568003,0.1359423957012736,0.014758750959593243,0.02040399450845105,0.04537810967388173,Not Reviewed,4
300,778,CAND_778,The passive intermodulation test shall be performed in conformance with ECSS‐E‐ST‐20.,Functional Requirement,0.726474659318732,0.726474659318732,0.11342528224719965,0.027634487621428068,0.038807258528138676,0.0936583122845016,Not Reviewed,4
301,780,CAND_780,The multipaction test shall be performed in conformance with ECSS‐E‐20‐01.,Functional Requirement,0.726474659318732,0.726474659318732,0.11342528224719965,0.027634487621428068,0.038807258528138676,0.0936583122845016,Not Reviewed,4
302,782,CAND_782,Corona and arc discharge test shall be performed for space segment equipment exposed to the critical low pressure atmosphere according to relevant Paschen curves during its lifetime.,Functional Requirement,0.801835288639883,0.801835288639883,0.07834594055756591,0.011767862288240992,0.01726432953275018,0.09078657898155996,Not Reviewed,4
303,787,CAND_787,During the audible noise test the following measurements shall be performed: 1.,Functional Requirement,0.48236306060320444,0.48236306060320444,0.36887507452776663,0.024418146728083664,0.04100014618958087,0.08334357195136441,Not Reviewed,4
304,792,CAND_792,The space segment equipment shall be operated during airborne and structure borne noise measurements with the same modes as during the mission phases of the crewed space segment element.,Functional Requirement,0.5517171189416131,0.5517171189416131,0.3821723449826826,0.0139648348368898,0.02726975970735803,0.02487594153145651,Not Reviewed,4
305,793,CAND_793,The noise level and exposure time shall be given for each operational mode of the space segment equipment.,Functional Requirement,0.6141001499677523,0.6141001499677523,0.12421121963194848,0.22672717656515848,0.023399841102422485,0.011561612732718296,Not Reviewed,4
306,794,CAND_794,5.5.6.1.2 Equipment airborne sound pressure measurement a.,Functional Requirement,0.90259132711906,0.90259132711906,0.055325429193595,0.00894244952267078,0.014958026190733267,0.018182767973940972,Not Reviewed,4
307,795,CAND_795,The space segment equipment sound power measurements shall be performed in accordance with ISO 3740:2000.,Functional Requirement,0.7253899669529744,0.7253899669529744,0.1457339383324186,0.018486212146638835,0.05167631396421361,0.058713568603754464,Not Reviewed,4
308,796,CAND_796,The sound power level shall be converted into cabin pressure level.,Functional Requirement,0.5049192856796425,0.5049192856796425,0.025188196465149727,0.2076568992620392,0.23243564799218372,0.02979997060098481,Not Reviewed,4
309,798,CAND_798,The sound power levels shall be converted into cabin pressure levels.,Functional Requirement,0.6830593361485451,0.6830593361485451,0.04310381045370065,0.036940647499370004,0.1758400645102133,0.06105614138817107,Not Reviewed,4
310,799,CAND_799,The space segment equipment interface disturbance force levels shall be measured both directly and indirectly.,Operability,0.5266720888607606,0.4423960803575426,0.5266720888607606,0.00813449199946099,0.00779945565492479,0.01499788312731104,Not Reviewed,4
311,803,CAND_803,NOTE 2 A satellite can be performed as service module on one end and as payload module test on the other.,Functional Requirement,0.5673498581298463,0.5673498581298463,0.11633303780838358,0.03241738847828145,0.22022410113881397,0.0636756144446747,Not Reviewed,2
312,804,CAND_804,"The effects of item(s), which are interacting on the element level, but which are not present during tests, shall be included with the support of simulators.",Functional Requirement,0.5994898913650889,0.5994898913650889,0.07317295116201551,0.08721558703276108,0.028561632151727544,0.21155993828840697,Not Reviewed,4
313,806,CAND_806,The test baseline shall be tailored for each project.,Functional Requirement,0.6279739644466357,0.6279739644466357,0.25390119953391316,0.034700229260990624,0.04143562195311941,0.04198898480534111,Not Reviewed,4
314,807,CAND_807,The sequence of test shall be agreed by the customer depending on the nature of the space segment element and how performances are tested.,Functional Requirement,0.7844089453562486,0.7844089453562486,0.09830939376782813,0.04701745851652907,0.04488395529071259,0.025380247068681715,Not Reviewed,4
315,813,CAND_813,Visual inspections shall be performed before and after each test.,Functional Requirement,0.5820650613382521,0.5820650613382521,0.1977947937276469,0.03735459438508023,0.051838601004977766,0.130946949544043,Not Reviewed,4
316,815,CAND_815,When a full Qualification model is developed for a space segment elements qualification the test baseline shall consist of the tests specified in Table 6‐1.,Functional Requirement,0.7351465544588434,0.7351465544588434,0.20300464020330922,0.01567868799471216,0.015375487408092959,0.030794629935042332,Not Reviewed,4
317,819,CAND_819,Mandatory if not performed at structure subsystem level Mandatory for spinning space segment elements with an acceleration greater than 2g or more to any part of the space segment element Acoustic test may be replaced by random vibration.,Functional Requirement,0.5111040386079229,0.5111040386079229,0.28816057184508365,0.035546038458005996,0.11183498514846321,0.05335436594052424,Not Reviewed,1
318,823,CAND_823,Mandatory for pressurized space segment element may be 80 ECSS‐E‐ST‐10‐03C 1 June 2012 Applicability Conditions performed on a dedicated hardware Mandatory for pressurized space segment elements or on pressurized equipment integrated in space segment element for which the test is feasible Applicable to space segment elements that operate under a non‐ vacuum environment during their lifetime For space segment element performing atmospheric entry X R X R R R X X R Test Reference clause Ref.,Operability,0.7192640815025575,0.21601341542716335,0.7192640815025575,0.01642152435087596,0.009582083030446092,0.038718895688957054,Not Reviewed,4
319,826,CAND_826,"1 test As needed to record data 1 test on 3 axis or 1 longitudinal axis 2 minutes 1 test 5 Random vibration Maximum expected spectrum +3 dB on PSD values 2 minutes on each of 3 orthogonal axes If margins higher than 3 db are specified by the Launcher Authority, they apply.",Performance,0.4893254913485393,0.32372370226725405,0.057630977507264515,0.4893254913485393,0.06736651992602394,0.061953308950918176,Not Reviewed,4
320,827,CAND_827,"6 Sinusoidal vibration KQ x Limit Load Spectrum The qualification factor KQ is given in ECSS‐E‐ST‐32‐10 clause 4.3.1 sweep at 2 Oct/min, 5 Hz ‐ 100 Hz on each of 3 orthogonal axes 82 No Test Levels Duration ECSS‐E‐ST‐10‐03C 1 June 2012 Number of applications NOTES 7 Shock See Note 1 See Note 2 See Note 3 8 Micro vibration susceptibility Maximum predicted environment 9 Proof pressure jproof x MDP For the proof factor (jproof), apply ECSS‐E‐ ST‐32‐02 Tables 4‐1 to 4‐9.",Functional Requirement,0.47163799000974366,0.47163799000974366,0.10507203656401383,0.33932179621498554,0.023249210511620638,0.060718966699636404,Not Reviewed,4
321,829,CAND_829,"5 minutes minimum hold time 1 test 10 Pressure Cycling From zero to MDP differential pressure 1 test 50 cycles or 4 x the number of planned pressure cycles expected in one service life, whichever is greater.",Performance,0.6727933721478928,0.19221524504330584,0.043131903376217105,0.6727933721478928,0.014064246436683445,0.07779523299590074,Not Reviewed,4
322,831,CAND_831,This test is performed with no margins to consolidate the shock specification of the space segment equipment NOTE 2: Duration representative of the expected environment.,Operability,0.4681323611938641,0.4579528267737918,0.4681323611938641,0.02169403840857188,0.01598665553050817,0.03623411809326418,Not Reviewed,4
323,832,CAND_832,NOTE 3: A minimum of two firing is recommended.,Functional Requirement,0.4200278792671484,0.4200278792671484,0.2573127785293837,0.10531336806671983,0.18086381345193558,0.03648216068481236,Not Reviewed,4
324,836,CAND_836,"30 seconds as minimum Number of applications 1 test 12 Leak MDP 13 Thermal ambient (See Note 1 & 2) To ensure that all equipment maximum temperatures are: ‐ above TA Max, and ‐ as close as possible to TQ Max, and ‐ with no equipment temperature above TQ Max To ensure that all equipment minimum temperatures are: ‐ below TA Min, and ‐ as close as possible to TQ Min, and ‐ with no equipment temperature below TQ Min to be agreed depending on test method before and after environmental tests taking into account that one is already performed as part of proof test 4 cycles (See Note 2) 1 test or 4 cycles minus the number of cycles performed during the vacuum test ECSS‐E‐ST‐10‐03C 1 June 2012 NOTES NOTE 1: Ambient pressure depends on the type of mission (i.e.",Performance,0.5279055755430144,0.3014079913242024,0.03698682713163161,0.5279055755430144,0.08080129031345477,0.05289831568769674,Not Reviewed,4
325,839,CAND_839,"84 No Test Levels Duration ECSS‐E‐ST‐10‐03C 1 June 2012 Number of applications NOTES 14 Thermal vacuum 15 EMC To ensure that all equipment maximum temperatures are: ‐ above TA Max, and ‐ as close as possible to TQ Max, and ‐ with no equipment temperature above TQ Max To ensure that all equipment minimum temperatures are: ‐ below TA Min, and ‐ as close as possible to TQ Min, and ‐ with no equipment temperature below TQ Min Apply ECSS‐E‐ST‐20‐07 clause 5.3 and EMCCP.",Functional Requirement,0.5815482740490523,0.5815482740490523,0.023918236497903488,0.1316171625829155,0.2394257485534097,0.023490578316718917,Not Reviewed,4
326,844,CAND_844,"For space segment elements where full qualification has been obtained on another model(s), the Flight Model(s) acceptance test baseline shall consist of the tests specified in Table 6‐3.",Functional Requirement,0.7824570321758356,0.7824570321758356,0.14854976127262745,0.016806920363820654,0.014960757148050455,0.037225529039665826,Not Reviewed,4
327,851,CAND_851,Not needed if acoustic or random is performed Limited to deployment of appendage and to launcher interface if modified from PFM or QM 86 ECSS‐E‐ST‐10‐03C 1 June 2012 Applicability Conditions Mandatory for pressurized space segment elements or on pressurized equipment integrated in space segment element for which the test is feasible Mandatory for pressurized space segment elements or on pressurized equipment integrated in space segment element for which the test is feasible Applicable to space segment elements that operate under a non‐ vacuum environment during their lifetime Limited to Conducted emission and Grounding test as per E‐ST‐20‐07 clause 5.3.9 For space segment element performing atmospheric entry Test Reference clause Ref.,Operability,0.6090410883728403,0.3588558516512541,0.6090410883728403,0.008029412145703187,0.0071167637564225365,0.01695688407377998,Not Reviewed,4
328,854,CAND_854,"1 test 3 Transient N/A N/A N/A 4 Acoustic Maximum expected acoustic spectrum or as specified by Launcher authority 1 minute 1 test 5 Random vibration Maximum expected spectrum +0 dB on PSD values 1 minute On each of 3 orthogonal axes 6 Sinusoidal vibration KA x Limit Load Spectrum The acceptance factor KA is given in ECSS‐E‐ST‐32‐10 clause 4.3.1 Sweep at 4 Oct/min, 5 Hz – 100 Hz On each of 3 orthogonal axes 7 Shock See Note 1 See Note 2 1 activation 8 Micro vibration susceptibility N/A N/A N/A NOTE 1: Limited to a test where the shock generative device(s) is/are activated.",Functional Requirement,0.4048018655508918,0.4048018655508918,0.06017642223405426,0.40233018833987994,0.036055007501263704,0.09663651637391019,Not Reviewed,3
329,857,CAND_857,5 minutes minimum hold time 1 test The MDP to be used is the one of the weakest equipment composing the pressurized subsystem (i.e.,Performance,0.4105402284174636,0.3146610167519403,0.22113418313683147,0.4105402284174636,0.007129162406425178,0.046535409287339444,Not Reviewed,1
330,858,CAND_858,"the lowest one) 10 Pressure cycling N/A N/A N/A 11 Design burst pressure N/A N/A N/A 12 Leak MDP For space segment elements to be agreed depending on test method Before and after environmental tests taking into account that one is already performed as part of proof test 89 No Test 13 Thermal ambient (See Note 1 & 2) Levels Duration Number of applications To ensure that all equipment maximum temperatures are: ‐ above maximum predicted temperature, and ‐ as close as possible to TA Max, and ‐ with no equipment temperature above TA Max To ensure that all equipment minimum temperatures are: ‐ below minimum predicted temperature, and ‐ as close as possible to TA Min, and ‐ with no equipment temperature below TA Min 3 cycles (see Note 2) 1 test or 3 cycles minus the number of cycles performed during the vacuum test 14 Thermal vacuum To ensure that all equipment maximum temperatures are: 3 cycles +1 back up to be decided during test.",Functional Requirement,0.5256323103335888,0.5256323103335888,0.05806251601115919,0.1720285022673121,0.1947137808872353,0.0495628905007046,Not Reviewed,4
331,859,CAND_859,"1 test ‐ above maximum predicted temperature, and ‐ as close as possible to TA Max, and ‐ with no equipment temperature above TA Max To ensure that all equipment minimum temperatures are: ‐ below minimum predicted temperature, and ‐ as close as possible to TA Min, and ‐ with no equipment temperature below TA Min Apply ECSS‐E‐ST‐20‐07 clause 5.3 and EMCCP 15 EMC 16 Passive intermodulation Apply ECSS‐E‐ST‐20 clause 7.4 or 1 or more cycles if combined with ambient cycles (see Note 1 & 2) 1 test Apply the project EMCCP (produced in conformance with ECSS‐ E‐ST‐20 Annex A) Apply ECSS‐E‐ST‐20 clause 7.4 1 test ECSS‐E‐ST‐10‐03C 1 June 2012 NOTES NOTE 1: Ambient pressure depends on the type of mission (i.e.",Functional Requirement,0.7371874690907095,0.7371874690907095,0.07512191098875118,0.07404558976839985,0.09009102929914176,0.02355400085299763,Not Reviewed,4
332,865,CAND_865,The space segment elements Proto‐qualification test baseline shall consist of the tests specified in Table 6‐5.,Functional Requirement,0.8026760303401617,0.8026760303401617,0.12357031239450063,0.01668726723049615,0.018427651906730378,0.03863873812811123,Not Reviewed,4
333,867,CAND_867,"When part of the qualification is obtained on other model(s), then the PFM shall be tested in accordance with Table 5‐3 for the relevant type(s) of test.",Functional Requirement,0.7395566772729137,0.7395566772729137,0.18413576720188232,0.01372418924904249,0.02136437048230443,0.04121899579385706,Not Reviewed,4
334,871,CAND_871,Mandatory if not performed at structure subsystem level Mandatory for spinning space segment elements with an acceleration greater than 2 g or more to any part of the space segment element Acoustic test may be replaced by random vibration.,Functional Requirement,0.5111040386079229,0.5111040386079229,0.28816057184508365,0.035546038458005996,0.11183498514846321,0.05335436594052424,Not Reviewed,1
335,876,CAND_876,"to Level & Duration & Number of applications Applicability Conditions ECSS‐E‐ST‐10‐03C 1 June 2012 equipment integrated in space segment element for which the test is feasible Applicable to space segment elements that operate under a non‐ vacuum environment during their lifetime For space segment element performing atmospheric entry R X R R R X X R Thermal Thermal vacuum Thermal ambient 6.5.4.1 & 6.5.4.2 6.5.4.1 & 6.5.4.3 Table 6‐6 No 13 Table 6‐6 No 14 Thermal balance 6.5.4.4 Electrical / RF EMC Electromagnetic auto‐ compatibility PIM Magnetic 6.5.5.2 Table 6‐6 No 15 6.5.5.3 6.5.5.4 6.5.5.5 Table 6‐6 No 16 Mission Specific Aero‐thermodynamics 6.5.6.1 Micro‐vibration emission HFE Toxic off gassing Audible noise R Mandatory 6.5.7.1 6.5.7.2 6.5.7.3 6.5.7.4 Crewed Mission Specific R R R R X To be decided on the basis of design features, required lifetime, sensitivity to environmental exposure, and expected usage.",Functional Requirement,0.49246050744130726,0.49246050744130726,0.44816775806106685,0.03760979283320997,0.006676497712608041,0.015085443951807803,Not Reviewed,4
336,879,CAND_879,"8 Micro vibration susceptibility Maximum predicted environment 9 Proof pressure jproof x MDP For the proof factor (jproof), apply ECSS‐E‐ ST‐32‐02 Tables 4‐1 to 4‐9.",Functional Requirement,0.44708423064681896,0.44708423064681896,0.40321816282833434,0.0778035340070902,0.029746429631597425,0.0421476428861591,Not Reviewed,4
337,881,CAND_881,"5 minutes minimum hold time 1 test 10 Pressure cycling See Note See Note See Note Test level, duration and number of application to be defined based on type of mission 11 Design burst pressure jburst x MDP 30 seconds as minimum 1 test For the burst factor (jburst), apply ECSS‐E‐ ST‐32‐02 Tables 4‐1 to 4‐9.",Performance,0.754174283661529,0.09626083140729626,0.09488216199828219,0.754174283661529,0.010447506270918705,0.044235216661973845,Not Reviewed,4
338,882,CAND_882,"95 No Test Levels Duration 12 Leak MDP To be agreed depending on test method Number of applications Before and after environmental tests taking into account that one is already performed as part of proof test 13 Thermal ambient (See Note 1 & 2) To ensure that all equipment maximum temperatures are: ‐ above maximum predicted temperature, and ‐ as close as possible to TQ Max, and ‐ with no equipment temperature above TQ Max To ensure that all equipment minimum temperatures are: ‐ below minimum predicted temperature, and ‐ as close as possible to TQ Min, and ‐ with no equipment temperature below TQ Min 3 cycles (see Note 2) 1 test or 3 cycles minus the number of cycles performed during the vacuum test ECSS‐E‐ST‐10‐03C 1 June 2012 NOTES NOTE 1: Ambient pressure depends on the type of mission (i.e.",Functional Requirement,0.5772759801488972,0.5772759801488972,0.05053684712465682,0.18142774575558493,0.13054591907709154,0.06021350789376945,Not Reviewed,4
339,885,CAND_885,96 No Test 14 Thermal vacuum Levels Duration Number of applications To ensure that all equipment maximum temperatures are: 3 cycles +1 back up to be decided during test.,Functional Requirement,0.6334643065364922,0.6334643065364922,0.06081268921983633,0.12840004263336321,0.14331165937981233,0.03401130223049588,Not Reviewed,4
340,886,CAND_886,"1 test ‐ above maximum predicted temperature, and ‐ as close as possible to TQ Max, and ‐ with no equipment temperature above TQ Max To ensure that all equipment minimum temperatures are: ‐ below minimum predicted temperature, and ‐ as close as possible to TQ Min, and ‐ with no equipment temperature below TQ Min The temperature excursion stops when the first unit reaches TQ Max or TQ Min Apply ECSS‐E‐ST‐20‐07 clause 5.3 and EMCCP 15 EMC 16 Passive intermodulation Apply ECSS‐E‐ST‐20 clause 7.4 or 1 or more cycles if combined with ambient cycles (see Note 1 & 2) 1 test Apply the project EMCCP (produced in conformance with ECSS‐E‐ST‐20 Annex A).",Functional Requirement,0.6938671166634155,0.6938671166634155,0.07944853291368237,0.055882605519192816,0.1491042915582598,0.02169745334544961,Not Reviewed,3
341,890,CAND_890,"The measurements, conducted either in a suitable optical alignment facility or in normal clean room with adequate measurement system, shall be performed throughout space segment element test campaign; and as a minimum, at the start and at the end of the environmental test campaign.",Functional Requirement,0.46563868390567464,0.46563868390567464,0.2716126245356859,0.02590511779970065,0.183056524554218,0.05378704920472077,Not Reviewed,1
342,891,CAND_891,NOTE Alignment verification is repeated to track any degradation or to ensure that variation of space segment equipment alignment in relationship with the reference axes remain within the specified limits.,Functional Requirement,0.7968509509680359,0.7968509509680359,0.02767101946368523,0.03659583150492127,0.12471990495018363,0.014162293113173912,Not Reviewed,4
343,893,CAND_893,"The FFT shall be performed in order to verify that the space segment element functions in conformance with the specification requirements in all operational modes, including back‐up modes, and transients.",Functional Requirement,0.6487303446757495,0.6487303446757495,0.26154258711442535,0.012225140527993172,0.026411563888044776,0.05109036379378714,Not Reviewed,4
344,894,CAND_894,The RFT content shall be agreed with the customer.,Functional Requirement,0.8464376774696852,0.8464376774696852,0.0018705918667974541,0.04307015876198504,0.07628894428570997,0.03233262761582224,Not Reviewed,4
345,895,CAND_895,"Functional tests shall be performed, under ambient conditions, at the beginning and at the end of the test programme providing the criteria for judging the integrity of the space segment element thought the overall test programme.",Functional Requirement,0.48838093380143877,0.48838093380143877,0.230901333376566,0.04215697069853795,0.18619388777814233,0.05236687434531504,Not Reviewed,1
346,897,CAND_897,"Additional tests (PT, FFT or RFT as relevant) shall be performed during the thermal test.",Functional Requirement,0.5316296043437602,0.5316296043437602,0.20257743038622125,0.027402327865980715,0.025900630941115832,0.21249000646292213,Not Reviewed,4
347,899,CAND_899,Additional functional tests to be performed before and after each environmental exposure and transport(s) shall be agreed with the customer.,Functional Requirement,0.7630312914366482,0.7630312914366482,0.0394257154428788,0.029896259698761703,0.05555714520534475,0.11208958821636664,Not Reviewed,4
348,903,CAND_903,"If an on‐board or an EGSE software update is needed during the test campaign, the step at which the software is loaded, as well as the level of retesting, shall be agreed with the customer.",Functional Requirement,0.5610584423655866,0.5610584423655866,0.10218554855810189,0.03362109484203326,0.29711293181845855,0.0060219824158197505,Not Reviewed,3
